,id,language,date,time_length,gender,medium,text_type,text
802,C2021-WRI-3M-002-002,czech,2021-06-01,3,M,writing,narration,"Člověk plave v řece pod mostem. Chlapec tančí na zamrzlé řece. Holka bruslí na zamrzlém jezeru, které je obklopeno lesem. Miminko vyteklo z kočárku a lezlo na ulicích. Pták letá. Myš jde. Kočka skáče. Holka bruslí. Kočka běží. Muž běží. Chlapec tančí. Miminko leze. Veverka zůstavá na místě. Holka jedí na kole. Medvěd stojí. Housenka leze. Kluk plave."
803,C2021-SPE-3M-002-001,czech,2021-06-01,3,M,speaking,narration,"U rybníku jsou lekníny a rákosí. Jedna žabička skákala přes něho nad hladinou. Jedna veverka sestoupila na stromu. Na větvi stromu je včelí hnízdo a pod ním je ňáké zvíře, asi to je medvěd a zdá se medvěd zkusil se toho hnízda dostat. Myš vylezl na stul pro sýr a potom to se jí podařilo, takže ona ten sýr odnesl. Jedna housenka lezla na stonku."
804,C2021-SPE-3M-002-002,czech,2021-06-01,3,M,speaking,narration,"Jedna opice vylezl na stromu a dostala se banánu. Tam je hnizdo s vejcem na sloupu na ulici. Jedna kočka vylezl, aby se hnízda dostat a vejce, aby se hnizda dostat a vejce jedla. Jeden muž běžel přes ulici.  Jeden člověk plaval v řece a vynořil se nad hladinu. Malý kluk si hrál nebo tančil na zamrzlé řece pod mostem. Jedno dítě bruslilo na zamrzlém jezeru a kolem je všude les. Na ulicích jedno dítě z kočárku vyteklo a lezlo na ulici. Pták létá, myš chodí, kočka běží a malá holka bruslí. Kočka skáká. Muž běží, chlapec tančí, dítě lezá a veverka zůstává."
805,C2021-WRI-3M-023-001,czech,2021-06-01,3,M,writing,narration,"Na travě běžel jeden koník. On před ohradou zůstal, protože pozoroval jednu kravu kolem sebe. On chtěl ji způsobit nějaký dojem, proto zkusit skočit přes ohradu. Ale to se mu nepodařilo, dokonce i ohradu lomil. Koník se strašně ranil. Krava to pozoroval, přibližil se k němu, a koníku vazal raně. Na větvi strmou je pták se svými dětmi v hnízdu. To hnízdo patřila jedna kočka, zdá se, že chtěla ptáčky v hnízdu jíst."
806,C2021-WRI-3M-023-002,czech,2021-06-01,3,M,writing,narration,"Kočka čekala, až jejich matka odletěl, potom se zkusila toho hnízdu dostat. Ale než se to jí podaří, pozoroval ji další pes. Pes jí tahl ocas, aby kočka padla na zem. Potom za ní bežěl. Pták se vratil, a nakonec se se ptáčkami nic špatného nestalo. Táta a syneček si hrali na ulici. Hrali fotbal. Náhle ten míč do kanálu padl. Táta do kanálu lezl, aby synečkovi míč vzal. Když z kanálu vylezl, on se ranil. Rozzlobil se, a na synečka něco křičel."
807,C2021-WRI-3M-023-003,czech,2021-06-01,3,M,writing,narration,"Malý kluk začal plakat, proto táta ho prostil, a ho obejml. Jeden kluk si hral u vchodu banky. Muž s čepicí náhle běžěl do banky. Kluk začal plakat ze strachu. Další muž ho patřil, zeptal se ho, co se děje, proto kluk toho muže donesl dovnítř banky. Muž pozoroval, že první muž je lupič, proto ho statečně bil a praštil, až lupič ležěl na země. Policie se sem dostala a odnesl lupiče. Spousta lidí hrdinu kroutila a křičela, objevili se také žurnalisté. Ten příběh by byl oblíbená zpráva zítřejší."
808,C2021-SPE-3M-023-001,czech,2021-06-01,3,M,speaking,narration,"Na trávě běží koník a zdá se běží vesele a nahle on patřil vedle mě jednu krávu, takže on chci mu dělat náký dojem, takže on chce tu ohradu skákat, ale to se mu nepodařilo. Dokonce tu ohradu lobil. Ta kráva je dobrá, tak ona tomu koníku pomohla a mu to rání vázla? V první obrázce je strom a na jeho větví je hnízdo, v které jsou ptáčky a jejich matka. Nahle přibližil jedna kočka a tu kočku patři pták a pták vytekl."
809,C2021-SPE-3M-023-002,czech,2021-06-01,3,M,speaking,narration,"Ta kočka se dále na to hnizdo dívala a potom chtěla se toho hnizda dostat. Ale než se jí to podařilo, pozoroval jí jeden pes a ten pes jí táhl ocas a až do země a potom za ní běžel. Na ulici si hrají táta a jeho syneček. Vesele si hrají a potom ten fotbal do kanálu spadl. Takže ten táta do kanálu lezl a chtěl se toho fotbalu dostat."
810,C2021-SPE-3M-023-003,czech,2021-06-01,3,M,speaking,narration,"Když on z toho kanálu vylezl, on se ranil. Proto se rozlobil. Ten chlapek se na tátu díval a začal plakat. Tata, jeho tata přestal zlobit se a svého syna obejmul. U vchodu banky si hral jeden kluk, malý kluk. A náhle jeden muž vyrazil do banky a další muž tuto situaci pozoroval a přiblížil se toho kluka se zeptal: Co se děje?"
811,C2021-SPE-3M-023-004,czech,2021-06-01,3,M,speaking,narration,"Takže ten kluk muže donesl dovnitř banky a zdá se první muž chtěl banku loupit a zda se on je lupič a v rukou s pistolí. Dobrý muž tuto situaci pozoroval a jako hrdina tohoto lupiče porazil a praštil až do zemi. Potom policie se objevila a objevili se také žurnalisté a všechny úředníci a žurnalisté jsou moc veselí, protože ten hrdina praštil toho lupiče."
812,C2021-WRI-3M-003-001,czech,2021-07-01,3,M,writing,narration,"Žaba vskáče do vody. Veverka vleze na drevo. Medvěd vleze na drevo. Mys vleze na stůl a chyti syr. Červ vleze nahoru , kousal a vyleze dolů. Opice vleze nahoru , chytil banánu a vyleze dolů. Kocka vleze. Kluk přechodi přes ulici. Kluk přeplave přes řeku. Kluk přechodí přes zamrzlou řeku."
813,C2021-WRI-3M-003-002,czech,2021-07-01,3,M,writing,narration,Kluk bruslí na kluzišti. Miminko leze přes ulici. Ptak leta. Mys skace. Kocka beha. Kluk klouze. Kočka beha. Chlap beha. Kluk beha. Veverka leze. Divka jezdi na kolech. Medvěd chodi. Housenka leze. Kluk plave.
814,C2021-WRI-3F-001-001,czech,2021-07-01,3,F,writing,narration,"Žaba skáká do řeky. Veverka lézá na strom. Kočka lézá na strom, aby si vzal včelí hnízdo. Myš lézá na stol, aby dostal sýr, a potom se vrátil dole. Housenka lézá na stonek, aby snědla lístek. Opice lézá na banánovník na banán. Kočka lézá na sloup na vejce ptáka. Jeden muž běhá na cestu.  Jeden člověk v řece plavá."
815,C2021-WRI-3F-001-002,czech,2021-07-01,3,F,writing,narration,Chlapec si hraje na zamrzlé řece. Dívka jede na bruslích na zamrzlé jezero. Miminko lézá na ulici. Pták letá v nebe. Myš stojí na pole. Kočka běhá doprava. Dívka jede na bruslích na zamrzlé jezero. Kočka běhá doleva. Muž běhá na cestu. Chlapec si hraje na zamrzlé řece. Miminko lézá na ulici. Veverka stojí na ulici.
816,C2021-SPE-3F-001-001,czech,2021-07-01,3,F,speaking,narration,"Žába skáká do řeky. Veverka lezá na stromu. Jedna kočka lezá na stromu aby #___# včelí hnízdo. Myš lezát na stůl a na stole je sýr a potom když myš vzala sýr, a vrací se na dole. Housenka chtěla jíst lístek a lezát na trávě. Opice je na stromečku a potom vzala si jeden banán. Kočka lezala na sloup, protože chtěla si vzala vejce ptáka. Jeden muž běhá na cestě."
817,C2021-SPE-3F-001-002,czech,2021-07-01,3,F,speaking,narration,"V řece je jeden člověk. On tam trénuje plavat. Na zmrzlé řece je jeden chlapec, on si hralá na řece. Jedna dívka jela na bruslích na zemrzlém jezeru. Miminko lezalo na ulici. Pták letí na nebi. Myš stojí na ulici. Kočka běhá doprava. Dívka jede na bruslích na zmrzlém jezeru. Kočka běhá doleva. Ten muž běhá na cestě. Chlapec hrává na zmrzlé řece. Miminko lezá. Veverka stojí na ulici."
818,C2021-WRI-3F-009-001,czech,2021-08-01,3,F,writing,narration,"Žába skočí do rzbníku. Veverka začal lezt k včelímu hnízdu. Na stole je jedno vejce, a , myš chce jej se dostat. Housenka lezí na rákosí pomalu. Opice je na banánovníku a vezme banán. Kočka je blíže k hnízdu. Běžec přeběhá přes cestu. Pták letí nad horami. Kluk běží, a řeka zamrzla. Holka Bruslí na zamrzlém jezeru."
819,C2021-WRI-3F-009-002,czech,2021-08-01,3,F,writing,narration,Dítě lezí přes křižovatku. Pták letí rychle. Myš se dívá na něco. Kočka přiběhá domů. Dívka bruslí vesele. Kočka skočí. Kluk ukázuje na jednoho muže. Dítě lezí pomalu. Veverka chce vejce. Holka jezdí kolem. Medvěd stojí na silnici. Housenka lezí nahoru. Kluk plavá v chládné řece.
820,C2021-WRI-2M-012-001,czech,2021-08-01,2,M,writing,narration,"Žába skáka na zamrzlé jezeře. Veverka lézá nahoru na strom. Opice lézá na strom za hnízdo. Myš lézá na nohě stolu, aby jist syr. Housenka lézá na stonku. Opice lézá, aby jist banán. Pes lézá. Kluk běhá, aby dovnitř jíné město. Dívka plavá, aby dovnitř jínou horu. Kluk stojí. Dívka bruslí na zamrlé jezeře."
821,C2021-WRI-2M-012-002,czech,2021-08-01,2,M,writing,narration,Dítě lézá na ulici. Ptiček letá. Myš stojí. Kočka běhá. Dívka bruslí. Kočka běhá a se vrací. Kluk běhá. Kluk stojí. Dítě lézá. Veverka lézá. Dívka jede kolem. Pes stojí. Housenka lézá. Dívka umí dobře plavat.
822,C2021-SPE-3F-009-001,czech,2021-08-01,3,F,speaking,narration,"Žába skočí do rybníku. Veverka čeká nad stromem. Potom veverka začala lézt k včelímu hnízdu. Myš začal lézt na strom a na stromě je jedno vejce, myš potom odnosí vejce. Housenka začala lézt dolů na rákosí. Opice chce se dostat k banánu, protože on začal lézt na banánovník. Kočka lezí nahoru za hnízdem. Jde muž přibíhá na silnici. Ptáček letí na nebo. A má pes prochází na horách."
823,C2021-SPE-3F-009-002,czech,2021-08-01,3,F,speaking,narration,"Padá sníh. Jedna dívka chodí bruslema. Jedno dítě chce přenést přes cestu. Voda letí rychle. Myš dívá se na něco. Kočka běží za psem. Holka hraje brusli na zamrzlém jezeře/jezeru. Kočka přiběhla domů. Běžec běží dlouho, ale on musí přiběžet celou cestu. Kluk nosí čepici a čeká na svou rodinu. Dítě je dlouho vstává na cestě. Veverka létá vejce. Dívka jezdí kolem. Medvěd stojí před břehem řeky. Housenka chce domů. Kluk plavá v řece."
824,C2021-SPE-2M-012-001,czech,2021-08-01,2,M,speaking,narration,"Žába skáká na zamrzlé jezeře. Veverka lezá nahoru na strom. Opice ležá na strom. Myš lezá na nohy stolu, aby jíst sýr. Housenka ležat na stonku. Opice lezá na stromu, aby jíst banán. Pes lezí, aby vzít jajko. Kluk běhá na ulici, aby dovnitř jiné město. Dívka plavá, aby dovnitř jinou #___#. Ten kluk hrá sníh."
825,C2021-SPE-2M-012-002,czech,2021-08-01,2,M,speaking,narration,"Ta dívka bruslí na zamrzlé jezeře. Chlapec skáká na ulici. Ptaček létá na nebo. Myš vstane, kočka běhá, dívka bruslí. Kočka běhá a vrátí se. Ten chlapec mnoho běhá. Ten kluk stojí na země. Ten malý člověk lezá. Veverka vstaj. Dívka jezdí kole. Pes vstane, housenka lezá. Dítě umí dobře plavat."
826,C2021-WRI-3F-030-001,czech,2021-08-01,3,F,writing,narration,"Koník běží na travě. On uviděl jednu krávu a ptáčka. Myslím, že koník chce se znamit s ními. Koník skočí nad ohradou. On sebe ranil a lámal ohradu. Pták odletěl a potom se vrátil. Ptáček přinesl zdravotnický kufřík, a kráva pomohla koníku vázat. Nakonec, ony se stali dobrými kamarádi. Na stromě jsou ptáček a hnízdo. Pták odletěl, ale jedna kočka přišla k stromu."
827,C2021-WRI-3F-030-002,czech,2021-08-01,3,F,writing,narration,"Ona se dívala na hnízdo. Potom kočka začal lezt na strom, protože chtěla se dostat hnízdo. Zachvíli přišel pes. On chytil ocas kočky. Za několik minut vrátil se pták. Pes honit za kočkou. Táta hraje míč se synem, ale míč padá do díry. Proto táta začal lezt dolů do díry. Syn se dívá na díru. Potom on se objeví něco a kopá jej. Potom on vidí svého tátu. Táta se rozzlobil, protože syn ho kopněl."
828,C2021-WRI-3F-030-003,czech,2021-08-01,3,F,writing,narration,"Syn zaplakal a byl smutný. Táta řekl synovi : To nevadí. Oni přišli domů společně. Lupič došel do banky. Chlapec uviděl u vchodu. Potom přišel jeho otec. Chlapec plakal a řekl mu, že co on viděl. Oni došli do banky a se objevili, že lupič vzal pistoli a mížil na úředníky. Otec praštil lupiče a ho porazil. Možná řict, že otec kluka pomohl úředníkům v bance. Policie odveli lupiče. Mnoho lidí děkuje otcovi chlapce, proto otec kluka se stal hrdinou."
829,C2021-WRI-2M-032-001,czech,2021-08-01,2,M,writing,narration,"Jeden koník běhá. On vidí jednou krávu. On velmi lubí krávu. Podle toho on skáka u krávě, ale on padá. To vidí ptáček. Ptáček a kráva pomohají vázat koníku. Na stromu jsou pták a mnoho ptáčků. Pták letí, aby najít jídlo dla ptáčků. Kočka chce chytit ptáčků. Ale pes a pták jsou přáteli. Kdy kočka začná chytit, pes tahuje kočku. Nakonec pták má sukces vrátit na strom a krmit."
830,C2021-WRI-2M-032-002,czech,2021-08-01,2,M,writing,narration,"Táta a jeho syn hrajou míč na ulici. Kluk kopá míč přes díru do kanálu. Táta vejde v kanál, aby vzít ten míč. Kluk vidí něco a mýslí, že to je míč, ale to není míč, to je hlava táty! Kdy on to rozumí, on začná plakat. Táta řiká, „To nevadí! Nějvažnějšý to můj syn!“. Kluk hrá na ulici, kdy jeden lupič běhá do banky za peníze. Kluk raní a plaká. Jeho táta velmi není radý. Lupič míří úředníků pistolem. Táta kluku piráží lupiči rukou. Nakonec všehné líde řikají, že náše město má jednou hrdinu."
831,C2021-SPE-3F-030-001,czech,2021-08-01,3,F,speaking,narration,"Koník běží na trávě, na něj nemá člověka, potom koník vidí krávu, ještě na ohradě stojí jeden pták. Koník jde k ptáčku, ale ptáčku nechce se bavit s koní, potom koní lámá ohradu a leží na trávě. Možná ona už #___#. Raná ještě nakonec pták odletěl, potom pšinela obvaz a jede kufšík, potom kráva pomáhá koní skákat. Myslím, že možná oni můžou se stát dobrými kamarády."
832,C2021-SPE-3F-030-002,czech,2021-08-01,3,F,speaking,narration,"Na stomě je jedno hnízdo, na hnízdě stojí pták, a pták odletí a na stromě stojí jedna kočka, kočka se dívá na hnízdo, ale pták už odletěla od stromu, potom kočka chce lezt na strom, protože ona chce se dostat k hnízdo. Potom za chvíli přišel jeden pes, pes tahá ocas kočky, kočka přestává nad hnízdem. Nakonec ptáček se vrátil, kočky přibíhat od stromu a pes chytí za ní."
833,C2021-SPE-3F-030-003,czech,2021-08-01,3,F,speaking,narration,"Tata hraje s synem a potom syn kopá míč, ale míč padá v díru na díru, potom díru, míč je pod díru, proto tata začal lézt do díry. Protože on chce se dostat míč. A syn se dívá na tátu. Potom syn viděl nad dírou je ten míč, proto on kopá jej. Ale to není míč, ale jeho tata. Proto jeho tata rozzlobil se, protože na jeho hlavě, jeho hlava je rána. Syn začal plakat a tata se objeví, že syn nechtěl tak dělat. Potom oni jdou domů."
834,C2021-SPE-3F-030-004,czech,2021-08-01,3,F,speaking,narration,"Lupič přiběhl do banky a jeden chlapec začal plakat, protože lupič jeho ranil, ale potom tata chlapce viděl, že jeho syn plakal, protože on se ptal jeho, kdo jemu ranil, ale potom chlapec ukázal do běží a tata chlapce, kluk oni došli do banky, oni uviděli lupič vzal pistole a mířil na uředníku."
835,C2021-SPE-3F-030-005,czech,2021-08-01,3,F,speaking,narration,"Potom tata kluka rozbil lupiče a on pomohl, pomáhal uředníkám a úředníci byli velmi veselí, protože lupič za chvíli už šel od nich. Ještě policie došla do banky a oni odneli lupiča kvůli tomu, že tata kluka pomohl úředníkám v bance a ještě taky pomohl policii za to situaci, protože #___# stál rodinou úředníků v bance."
836,C2021-SPE-2M-032-001,czech,2021-08-01,2,M,speaking,narration,"Dnes je jeden koník. On vidě jednu kravu, on velmi líbí krávu, podle toho on chce běhat u krávy, ale kdy on běhá, on padá. Tento čas jeden ptáček pomohá a kráva taky pomohá vázat koníku. Na stromu jsou jeden pták a mnoho ptáčků. Pták najde jídlo #___#  ptáčků. Kdy jedna kočka vidět, ona chce chytit ptáčku a potem kočka začíná chytit ptáčku na stromu. Ale pes a pták oni jsou přáteli a pes zva kočku přestat chytit ptáčku."
837,C2021-SPE-2M-032-002,czech,2021-08-01,2,M,speaking,narration,"Nakonec pták má success a ptáčky nejsou chytaný. Táta a syn hráli jeden míč, ale jeho syn měl mnoho sil, podle toho ten míč padal v díru. Aby brát ten míč, táta vhodil v kanál. Ale to byl trochu #___#  lézt znovu z kanálu. Kdy táta lezl, ten kluk viděl hlavu, ale on myslí, že to byl ten míč a potom ten kluk začínal plakat, kdy on #___# , táta říkal, to nevadí, můj syn je #___#. Kdy on hře hrál na ulice, byl jeden lupič."
